STATS_ID,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
223,101138,0,0,758,283,16411,2558,5125,0.499121,12,58,0.206896,1447,1740,0.831609,1139,2309,3448,608,295,479,718,1375,6575
224,76120,0,0,235,0,5588,570,1470,0.387755,0,0,0,250,420,0.595238,502,994,1496,285,209,115,192,673,1390
225,1766,0,0,105,4,829,106,172,0.616279,3,8,0.375,71,96,0.739583,56,119,175,26,24,43,54,140,286
226,2370,0,0,46,10,494,61,156,0.391025,5,15,0.333333,29,39,0.743589,39,75,114,27,11,5,40,118,156
227,76121,0,0,187,7,3328,893,1885,0.47374,36,119,0.302521,375,471,0.796178,148,165,313,352,151,16,274,265,2197
228,1628966,0,0,3,0,25,2,9,0.222222,0,4,0,0,0,0,0,4,4,0,0,1,1,2,4
229,101212,0,0,70,3,576,42,96,0.4375,0,1,0,37,60,0.616666,68,106,174,11,18,11,42,124,121
230,2471,0,0,75,2,1250,197,467,0.421841,18,81,0.222222,69,88,0.78409,82,175,257,52,42,16,69,120,481
231,1499,0,0,837,429,17652,2143,4387,0.488488,12,74,0.162162,784,1137,0.689533,1376,2911,4287,522,420,713,704,2203,5082
232,2203,0,0,977,705,30004,2982,6819,0.437307,1250,3254,0.384142,1194,1606,0.743462,1273,2809,4082,1717,988,906,878,2208,8408
233,174,0,0,612,62,10910,2054,4430,0.463656,62,227,0.273127,1168,1472,0.793478,178,646,824,1257,273,43,659,874,5338
234,76123,0,0,134,17,1795,243,482,0.504149,4,30,0.133333,137,189,0.724867,138,189,327,106,98,31,91,214,627
235,76124,0,0,58,5,589,90,201,0.447761,0,3,0,8,17,0.470588,46,77,123,32,15,16,32,61,188
236,201587,0,0,736,683,23217,3107,7140,0.435154,1176,3298,0.356579,1339,1595,0.839498,778,3097,3875,2802,701,468,1381,1297,8729
237,76125,0,0,65,0,556,126,304,0.414473,0,0,0,40,58,0.689655,0,129,129,31,0,0,0,56,292
238,76126,0,0,45,0,0,255,856,0.297897,0,0,0,121,156,0.775641,0,0,0,54,0,0,0,93,631
239,2437,0,0,162,5,1885,247,530,0.466037,1,5,0.2,142,216,0.657407,178,299,477,40,37,59,108,324,637
240,201573,0,0,559,93,11893,1642,3974,0.413185,473,1296,0.364969,957,1163,0.822871,166,1012,1178,1566,354,71,798,1156,4714
241,76127,0,0,846,0,33863,8693,20171,0.430965,0,0,0,5763,7391,0.779732,0,11463,11463,3650,0,0,0,2596,23149
242,203382,0,0,402,100,6004,872,1744,0.5,17,66,0.257575,411,510,0.805882,602,1155,1757,282,83,186,328,835,2172
243,76128,0,0,10,0,74,11,22,0.5,1,6,0.166666,7,9,0.777777,1,6,7,14,1,1,7,10,30
244,203145,0,0,451,252,9296,1407,3313,0.42469,464,1304,0.355828,637,882,0.722222,154,1204,1358,859,461,217,663,838,3915
245,76129,0,0,12,0,0,8,38,0.210526,0,0,0,6,9,0.666666,0,25,25,3,0,0,0,14,22
246,203078,0,0,451,417,15423,3223,7183,0.448698,978,2519,0.388249,1280,1613,0.793552,359,1384,1743,1602,491,170,948,980,8704
247,76130,0,0,605,0,14283,2187,4495,0.48654,0,0,0,1248,1619,0.770846,482,970,2042,2189,499,36,164,1581,5622
248,76131,0,0,126,0,0,749,2046,0.36608,0,0,0,508,660,0.769696,0,251,251,551,0,0,0,228,2006
249,2602,0,0,2,0,5,1,3,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
250,1627736,0,0,128,7,1757,280,613,0.456769,118,304,0.388157,51,66,0.772727,37,165,202,97,50,13,58,112,729
251,201563,0,0,601,236,13802,3065,6590,0.465098,291,831,0.35018,1093,1440,0.759027,657,2179,2836,776,343,309,1017,1281,7514
252,76133,0,0,570,0,18348,3396,7237,0.469255,0,0,0,2315,3087,0.749919,93,234,5949,839,45,29,0,2132,9107
253,201958,0,0,182,54,2896,502,1143,0.439195,129,397,0.324937,153,189,0.809523,47,291,338,374,124,52,204,312,1286
254,76134,0,0,53,0,480,107,246,0.434959,0,0,0,36,44,0.818181,45,51,96,33,15,1,0,59,250
255,1133,0,0,88,14,951,93,206,0.451456,3,5,0.6,52,76,0.68421,36,89,125,123,43,9,87,134,241
256,76136,0,0,371,0,7054,929,2425,0.383092,0,0,0,467,613,0.761827,0,1191,1191,669,0,0,0,667,2325
257,76137,0,0,43,0,0,70,358,0.19553,0,0,0,22,44,0.5,0,0,0,30,0,0,0,98,162
258,76138,0,0,238,30,2514,405,974,0.415811,7,22,0.318181,147,243,0.604938,201,372,573,109,37,126,173,358,964
259,76139,0,0,111,0,0,348,1313,0.265041,0,0,0,239,348,0.686781,0,0,0,53,0,0,0,304,935
260,76140,0,0,388,0,9131,1594,3750,0.425066,0,0,0,789,1047,0.753581,888,1824,2712,624,290,160,189,1293,3977
261,76141,0,0,4,0,55,6,22,0.272727,0,0,0,4,7,0.571428,0,17,17,4,0,0,0,13,16
262,201158,0,0,768,218,17816,2699,6335,0.426045,1085,2872,0.377785,1164,1379,0.844089,173,1397,1570,1308,463,62,794,1125,7647
263,2294,0,0,376,137,9365,1192,2891,0.412314,438,1213,0.361088,382,497,0.768611,180,634,814,857,303,31,362,750,3204
264,76142,0,0,63,0,545,76,203,0.374384,0,0,0,23,43,0.534883,52,67,119,28,28,10,0,65,175
265,1628395,0,0,99,14,1279,166,281,0.590747,0,5,0,44,65,0.676923,90,225,315,150,49,90,73,144,376
266,1952,0,0,706,479,19817,2581,5949,0.433854,956,2357,0.4056,880,1101,0.799273,408,1560,1968,1208,484,130,695,1840,6998
267,2559,0,0,6,0,34,4,18,0.222222,0,4,0,3,3,1,3,1,4,4,1,0,6,6,11
268,76143,0,0,36,0,494,77,203,0.37931,0,0,0,29,46,0.630434,0,94,94,56,0,0,0,66,183
269,76144,0,0,1043,0,38940,7914,15340,0.515906,0,0,0,5113,8088,0.632171,264,481,14241,2544,52,48,0,3536,20941
270,1627761,0,0,108,12,1917,254,582,0.436426,47,158,0.297468,73,129,0.565891,48,277,325,193,87,42,141,168,628
271,76145,0,0,131,0,2479,309,890,0.347191,0,0,0,209,311,0.672025,0,341,341,125,0,0,0,228,827
272,76146,0,0,115,0,1838,254,645,0.393798,0,0,0,120,158,0.759493,79,135,214,183,73,17,0,227,628
273,1627733,0,0,138,37,2748,253,671,0.377049,148,438,0.337899,49,69,0.710144,68,414,482,160,33,76,150,248,703
274,1886,0,0,262,28,3844,509,1221,0.416871,101,297,0.340067,334,438,0.762557,153,429,582,170,43,169,258,391,1453
275,203968,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0
276,104,0,0,807,614,21910,3588,7224,0.496677,1,21,0.047619,2046,2837,0.721184,1459,4604,6063,1070,522,1581,1847,2292,9223
277,1736,0,0,153,16,2189,317,812,0.390394,57,197,0.28934,144,221,0.651583,84,175,259,143,71,48,164,316,835
278,203461,0,0,151,4,1905,251,641,0.391575,36,138,0.260869,120,179,0.670391,132,340,472,77,58,27,99,206,658
279,1120,0,0,21,0,159,16,47,0.340425,3,11,0.272727,13,18,0.722222,1,9,10,22,9,1,20,16,48
280,712,0,0,68,18,606,111,208,0.533653,1,3,0.333333,46,90,0.511111,84,98,182,24,31,22,33,112,269
281,76151,0,0,129,0,1532,152,439,0.346241,0,2,0,194,319,0.60815,193,233,426,107,52,51,65,267,498
282,76148,0,0,152,7,1886,221,536,0.412313,55,164,0.335365,41,56,0.732142,28,127,155,303,69,1,93,200,538
283,76152,0,0,136,92,2157,257,604,0.425496,0,1,0,134,193,0.6943,177,237,414,120,50,21,115,305,648
284,128,0,0,492,179,9312,1335,3051,0.437561,211,661,0.319213,574,722,0.795013,576,1407,1983,287,216,246,424,1021,3455
285,202728,0,0,3,0,9,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0
286,76154,0,0,680,434,15719,2578,5224,0.493491,7,34,0.205882352941176,1005,1327,0.757347,1216,2665,3881,1203,605,586,1069,1935,6168
287,1627791,0,0,3,0,10,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0
288,76155,0,0,3,0,0,5,16,0.3125,0,0,0,0,5,0,0,0,0,2,0,0,0,6,10
289,76156,0,0,6,0,40,3,11,0.272727,0,0,0,2,2,1,0,8,8,1,0,0,0,4,8
290,76157,0,0,64,21,1406,255,567,0.449735,65,160,0.40625,131,166,0.789156,57,140,197,80,37,22,82,197,706
291,76158,0,0,205,132,4863,1201,2227,0.53929,1,5,0.2,479,751,0.637816,398,573,971,292,122,151,404,586,2882
292,202722,0,0,186,20,2726,373,822,0.453771,245,596,0.411073,91,109,0.834862,57,337,394,167,66,75,91,236,1082
293,76159,0,0,69,0,870,88,250,0.352,10,26,0.384615384615385,58,87,0.666666,16,47,63,139,58,5,104,105,244
294,696,0,0,708,148,15158,2002,4642,0.431279,266,772,0.344559,1106,1324,0.835347,230,1019,1249,2444,661,60,928,1616,5376
295,201976,0,0,346,267,9719,1108,2702,0.410066,554,1478,0.37483,358,468,0.764957,401,1000,1401,1161,412,142,456,1079,3128
296,204021,0,0,3,0,3,1,2,0.5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2
297,76160,0,0,687,0,13649,2212,5919,0.373711,0,0,0,1126,1592,0.707286,0,1722,1722,1497,0,0,0,2069,5550
298,76161,0,0,6,0,0,2,5,0.4,0,0,0,2,4,0.5,0,0,0,0,0,0,0,3,6
299,76162,0,0,675,0,15475,2149,5073,0.423615,43,147,0.292517006802721,1434,1834,0.781897,463,1036,1581,2259,561,34,573,1364,5775
300,1710,0,0,1001,950,33959,5410,12412,0.435868,1517,3999,0.379344,2361,2943,0.802242,529,2574,3103,5517,1172,149,2134,1931,14698
301,76163,0,0,7,0,18,0,6,0,0,0,0,4,6,0.666666,0,2,2,3,0,0,0,1,4
302,2740,0,0,516,311,11147,1432,2409,0.594437,0,2,0,383,766,0.5,1190,2441,3631,467,331,580,479,1626,3247
303,76164,0,0,7,0,38,5,9,0.555555,0,0,0,4,7,0.571428,0,9,9,1,0,0,0,9,14
304,76165,0,0,94,0,762,91,220,0.413636,0,0,0,52,71,0.732394,35,76,111,42,19,4,18,75,234
305,1497,0,0,1043,937,33009,4738,11413,0.41514,1830,4725,0.387301,4496,5029,0.894014,480,2512,2992,5636,1051,168,2138,2169,15802
306,76166,0,0,901,0,32769,6962,15769,0.441499,0,0,0,4403,5683,0.774766,418,741,3420,5397,483,89,216,2615,18327
307,76167,0,0,11,0,51,4,10,0.4,0,0,0,6,10,0.6,8,10,18,1,2,2,3,5,14
308,203920,0,0,62,0,757,87,164,0.530487,0,1,0,57,80,0.7125,85,143,228,45,21,31,25,72,231
309,1628444,0,0,13,1,115,15,26,0.576923,3,7,0.428571,6,13,0.461538,6,13,19,8,3,1,8,7,39
310,76168,0,0,11,0,45,12,32,0.375,0,0,0,1,1,1,0,12,12,4,0,0,0,7,25
311,1449,0,0,897,870,34443,8591,17334,0.495615,649,1727,0.375796,3960,4471,0.885707,1757,7217,8974,5695,1556,755,2816,2279,21791
312,76170,0,0,696,567,21627,5347,10562,0.506248,49,179,0.273743016759776,1801,2748,0.655385,920,1152,2072,2260,858,143,1491,1783,12544
313,76171,0,0,56,0,0,170,523,0.325047,0,0,0,127,195,0.651282,0,0,0,92,0,0,0,137,467
314,202687,0,0,548,217,11297,1022,1986,0.514602,0,2,0,675,1192,0.566275,1080,2412,3492,263,143,781,505,1225,2719
315,202357,0,0,237,66,4738,607,1321,0.4595,245,640,0.382812,168,221,0.76018,232,766,998,344,151,94,215,564,1627
316,76172,0,0,235,34,1966,185,427,0.433255,0,0,0,135,222,0.608108,128,285,413,102,19,85,141,344,505
317,76173,0,0,136,0,117,435,1535,0.283387,0,0,0,375,624,0.600961,0,31,31,312,0,0,0,551,1245
318,76174,0,0,3,0,28,3,10,0.3,0,0,0,2,8,0.25,0,2,2,2,1,0,1,2,8
319,204028,0,0,220,57,3318,439,798,0.550125,2,14,0.142857,195,335,0.582089,393,638,1031,110,83,116,163,516,1075
320,76175,0,0,71,0,873,121,301,0.401993,0,0,0,57,88,0.647727,0,259,259,44,0,0,0,136,299
321,76176,0,0,980,815,32087,6887,13969,0.49302,229,667,0.343328,3620,4309,0.840102,1047,2231,3278,2981,715,274,1829,1634,17623
322,76180,0,0,27,0,109,14,42,0.333333,0,3,0,6,8,0.75,10,13,23,7,4,2,5,14,34
323,76177,0,0,60,0,551,87,237,0.367088,0,2,0,28,55,0.50909,42,54,96,26,25,3,44,55,202
324,1806,0,0,13,0,80,8,13,0.615384,0,0,0,2,3,0.666666,2,9,11,11,4,0,5,8,18
325,76179,0,0,10,0,112,15,41,0.365853,2,11,0.181818,5,6,0.833333,2,4,6,18,3,0,8,16,37
326,201971,0,0,424,179,7054,1242,2371,0.523829,0,9,0,381,627,0.607655,810,1343,2153,349,316,127,471,1003,2865
327,2581,0,0,870,347,20821,2061,5145,0.400583,1037,2709,0.382798,503,646,0.778637,250,1566,1816,3446,587,63,1222,1287,5662
328,1628469,0,0,54,0,863,169,415,0.407228,47,122,0.385245,67,93,0.72043,9,86,95,39,17,8,36,44,452
329,200807,0,0,14,0,166,9,30,0.3,1,5,0.2,6,6,1,6,9,15,17,5,0,12,9,25
330,76182,0,0,36,0,363,54,142,0.380281,0,0,0,9,17,0.529411,0,36,36,45,0,0,0,34,117
331,76183,0,0,142,2,1045,116,266,0.43609,19,75,0.253333,38,57,0.666666,31,79,110,117,39,8,63,122,289
332,76184,0,0,2,0,13,3,7,0.428571,0,0,0,0,0,0,2,1,3,1,2,0,1,1,6
333,101154,0,0,564,191,12463,2327,4981,0.467175,52,219,0.237442,1000,1380,0.724637,1043,1981,3024,798,492,458,914,1382,5706
334,302,0,0,889,800,31027,4705,11499,0.409166,1283,3816,0.336215,1269,1724,0.736078,1017,2642,3659,5972,2075,300,2067,1687,11962
335,202339,0,0,536,374,14912,2640,5830,0.45283,548,1643,0.333536,1640,2059,0.796503,433,1627,2060,2542,795,265,1439,1109,7468
336,76186,0,0,3,0,0,1,4,0.25,0,0,0,0,1,0,0,2,2,1,0,0,0,3,2
337,76187,0,0,597,0,14316,2592,5987,0.432938,0,0,0,1922,2470,0.778137,198,425,3965,805,111,67,0,1733,7106
338,76188,0,0,93,0,0,209,821,0.254567,0,0,0,216,303,0.712871,0,0,0,70,0,0,0,169,634
339,916,0,0,644,77,9923,959,2038,0.470559,3,26,0.115384,366,624,0.586538,1085,1605,2690,460,328,266,519,1375,2287
340,1548,0,0,605,393,13985,2020,4011,0.503615,37,103,0.359223,864,1195,0.723012,895,1889,2784,513,327,508,933,1554,4941
341,203505,0,0,10,1,133,12,39,0.307692,2,13,0.153846,4,12,0.333333,2,11,13,12,4,0,11,7,30
342,76189,0,0,49,2,546,102,222,0.459459,4,18,0.222222,18,28,0.642857,14,27,41,68,23,2,54,57,226
343,76190,0,0,227,0,2468,361,1030,0.350485,0,0,0,330,539,0.612244,0,405,405,488,0,0,0,523,1052
344,2800,0,0,2,0,12,2,5,0.4,1,2,0.5,0,0,0,0,3,3,0,0,0,0,1,5
345,76191,0,0,474,0,14791,2245,5574,0.402762,0,0,0,940,1256,0.748407,0,2234,2234,1645,0,0,0,1565,5430
346,76192,0,0,635,0,14387,1863,4109,0.453394,0,0,0,870,1288,0.675465,536,1220,5745,2007,110,138,26,1811,4596
347,2586,0,0,671,333,14528,1482,3759,0.394253,714,2020,0.353465,579,809,0.715698,391,1426,1817,866,429,68,574,1223,4257
348,203992,0,0,111,59,3101,533,1198,0.444908,198,513,0.385964,162,196,0.82653,45,296,341,385,101,22,185,237,1426
349,202711,0,0,362,245,9908,1617,3529,0.458203,606,1570,0.385987,710,831,0.854392,177,1012,1189,473,191,29,499,563,4550
350,177,0,0,889,556,25426,2845,6210,0.458132,106,381,0.278215,1062,1284,0.827102,534,1784,2318,6726,1369,39,1433,1582,6858
351,101106,0,0,695,656,19729,2968,5549,0.534871,3,25,0.12,830,1492,0.5563,1742,4315,6057,1535,439,1083,1196,2164,6769
352,1564,0,0,26,0,151,9,21,0.428571,0,0,0,19,28,0.678571,18,26,44,6,2,10,14,32,37
353,76195,0,0,624,133,11698,665,1635,0.406727,43,205,0.209756,226,403,0.560794,596,2051,2647,171,126,2086,451,1457,1599
354,1628413,0,0,21,2,270,32,62,0.516129,10,33,0.30303,7,16,0.4375,20,56,76,12,5,14,22,45,81
355,76196,0,0,20,0,202,24,59,0.406779,0,0,0,8,13,0.615384,0,36,36,11,0,0,0,27,56
356,1627762,0,0,18,0,90,12,22,0.545454,1,5,0.2,6,12,0.5,10,17,27,2,3,2,4,4,31
357,76197,0,0,3,0,21,2,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
358,76203,0,0,3,0,9,2,8,0.25,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
359,76198,0,0,7,0,21,2,6,0.333333,0,0,0,0,0,0,1,3,4,2,1,0,2,1,4
360,1603,0,0,153,42,2427,329,805,0.408695,41,137,0.29927,174,227,0.766519,80,209,289,177,97,34,146,360,873
361,1121,0,0,8,0,45,6,19,0.315789,1,6,0.166666,6,8,0.75,3,3,6,0,2,1,1,3,19
362,1629067,0,0,6,0,22,2,8,0.25,0,1,0,2,3,0.666666,2,2,4,4,3,0,2,3,6
363,76201,0,0,76,0,681,167,427,0.3911,0,0,0,144,173,0.832369,0,113,113,30,0,0,0,62,478
364,41,0,0,318,120,7372,881,1881,0.468367,2,16,0.125,435,737,0.59023,708,1018,1726,442,346,84,450,784,2199
365,2588,0,0,792,112,13355,1749,3768,0.464171,797,1923,0.414456,337,432,0.780092,622,1749,2371,552,285,213,299,1307,4632
366,1626164,0,0,241,216,7857,1714,3987,0.429897,467,1306,0.35758,1033,1220,0.846721,118,684,802,949,196,61,724,748,4928
367,511,0,0,32,4,558,62,155,0.4,15,56,0.267857,27,31,0.870967,8,30,38,74,8,3,39,46,166
368,202344,0,0,532,162,10873,1548,3003,0.515484,75,246,0.304878,508,799,0.635794,1029,1903,2932,565,355,277,540,1063,3679
369,200767,0,0,256,88,4482,567,1042,0.544145,0,0,0,206,463,0.444924,484,774,1258,125,99,178,169,466,1340
370,76204,0,0,379,0,10795,2134,4703,0.453752,30,89,0.337078651685393,986,1155,0.853679,364,682,1046,1273,420,52,758,1020,5284
371,1916,0,0,366,83,4473,472,1047,0.450811,2,9,0.222222,244,326,0.748466,316,694,1010,151,101,358,180,678,1190
372,1522,0,0,45,4,449,51,157,0.32484,1,11,0.090909,27,48,0.5625,27,70,97,39,22,11,42,63,130
373,76206,0,0,874,0,25549,4961,10738,0.462004,0,0,0,3042,3998,0.76088,0,7119,7119,1237,0,0,0,2489,12964
374,2430,0,0,861,775,26904,5847,11221,0.521076,1,14,0.071428,2281,3158,0.722292,2037,6155,8192,1928,765,346,1824,2612,13976
375,2414,0,0,83,23,1117,96,228,0.421052,0,1,0,66,89,0.741573,99,179,278,64,14,46,70,200,258
376,76207,0,0,75,0,0,122,414,0.294685,0,0,0,98,146,0.671232,0,0,0,53,0,0,0,158,342
377,1953,0,0,17,6,167,28,63,0.444444,0,3,0,6,11,0.545454,14,26,40,10,6,3,6,9,62
378,76209,0,0,24,0,0,26,74,0.351351,0,0,0,12,18,0.666666,0,24,24,4,0,0,0,34,64
379,76210,0,0,285,0,5162,1187,3200,0.370937,0,0,0,813,996,0.816265,0,831,831,610,0,0,0,922,3187
380,2547,0,0,893,881,31935,6209,12581,0.493521,305,910,0.335164,4466,5591,0.798783,1927,5665,7592,1795,730,932,1807,2159,17189
381,76211,0,0,4,0,48,12,22,0.545454,0,0,0,2,5,0.4,8,8,16,3,0,0,3,5,26
382,76212,0,0,13,0,125,24,52,0.461538,0,0,0,8,13,0.615384,19,20,39,2,4,2,8,25,56
383,76213,0,0,366,0,7046,1096,2058,0.532555,6,11,0.545454545454545,623,860,0.724418,676,1033,1709,591,142,111,474,1102,2821
384,1628449,0,0,14,0,64,14,33,0.424242,8,19,0.421052,7,9,0.777777,8,11,19,0,2,14,2,13,43
385,2257,0,0,44,1,275,14,38,0.368421,0,0,0,15,27,0.555555,22,35,57,6,4,17,14,40,43
386,76214,0,0,195,0,3355,561,1653,0.339382,0,0,0,641,908,0.705947,0,553,553,393,0,0,0,753,1763
387,1898,0,0,142,0,1382,163,403,0.404466,2,11,0.181818,96,125,0.768,90,182,272,29,42,45,43,155,424
388,1477,0,0,873,644,24057,1945,4761,0.408527,818,2082,0.392891,582,1013,0.574531,469,1959,2428,1089,712,336,646,1930,5290
389,1763,0,0,507,85,6505,544,1192,0.456375,14,68,0.205882,217,313,0.69329,506,554,1060,250,325,138,168,752,1319
390,194,0,0,461,87,8349,1247,2628,0.474505,67,211,0.317535,384,466,0.824034,299,722,1021,840,288,106,478,711,2945
391,76217,0,0,511,349,14098,2127,4702,0.45236,32,106,0.301886,1278,1708,0.748243,1192,2653,3845,1075,263,909,978,1553,5564
392,1085,0,0,17,0,68,7,11,0.636363,0,1,0,1,2,0.5,1,4,5,9,3,0,2,3,15
393,76219,0,0,243,0,2171,298,764,0.390052,0,0,0,106,201,0.527363,0,791,791,162,0,0,0,509,702
394,671,0,0,30,2,195,30,86,0.348837,6,24,0.25,13,26,0.5,12,13,25,16,13,5,22,19,79
395,76221,0,0,5,0,40,3,12,0.25,0,0,0,0,0,0,0,2,2,7,0,0,6,5,6
396,76222,0,0,327,0,7723,1165,2817,0.41356,0,0,0,454,681,0.666666,57,266,533,986,184,29,20,651,2784
397,76223,0,0,6,0,25,7,13,0.538461,0,0,0,5,11,0.454545,3,2,5,2,3,0,0,2,19
398,1863,0,0,652,34,12965,2076,4980,0.416867,384,1104,0.347826,1255,1433,0.875785,275,602,877,2092,390,34,756,659,5791
399,76224,0,0,109,0,0,414,1034,0.400386,0,0,0,277,362,0.765193,0,220,220,209,0,0,0,426,1105
400,76225,0,0,177,0,3035,598,1375,0.434909,0,4,0,282,360,0.783333,135,228,363,207,125,42,284,328,1478
401,200841,0,0,23,5,199,11,39,0.282051,2,13,0.153846,2,6,0.333333,3,20,23,9,5,2,9,32,26
402,76226,0,0,187,0,2853,487,1045,0.466028,0,0,0,167,244,0.684426,36,148,291,408,74,6,0,323,1141
403,202342,0,0,17,1,121,13,49,0.265306,3,14,0.214285,1,2,0.5,7,12,19,9,1,1,4,9,30
404,76227,0,0,44,0,350,48,117,0.410256,0,0,0,48,67,0.716417,0,92,92,20,0,0,0,37,144
405,76228,0,0,39,0,331,54,103,0.524271,0,1,0,29,48,0.604166,31,34,65,11,12,5,28,37,137
406,76229,0,0,99,0,1139,184,440,0.418181,1,1,1,71,101,0.70297,39,112,151,74,24,7,80,125,440
407,202340,0,0,497,424,14144,2402,5511,0.435855,633,1743,0.363166,515,666,0.773273,319,1150,1469,871,518,109,714,1082,5952
408,76233,0,0,742,0,22799,3927,8763,0.448134,0,0,0,1363,1623,0.839802,198,643,2354,2533,209,65,0,2363,9217
409,76230,0,0,110,6,910,127,305,0.416393,0,4,0,93,159,0.584905,42,77,119,55,46,34,87,151,347
410,76231,0,0,600,123,10192,1222,2780,0.439568,101,346,0.291907,586,803,0.729763,317,781,1098,1147,940,182,682,1220,3131
411,76232,0,0,46,0,0,36,134,0.268656,0,0,0,15,38,0.394736,0,0,0,36,0,0,0,51,87
412,2214,0,0,173,13,2013,218,457,0.477024,2,14,0.142857,45,88,0.511363,223,368,591,93,25,47,113,200,483
413,762,0,0,832,484,19530,2713,5935,0.457118,4,39,0.102564,1322,1847,0.715755,1743,3525,5268,573,532,2119,1059,2567,6752
414,1628396,0,0,10,0,38,3,14,0.214285,0,1,0,2,2,1,6,8,14,1,0,0,1,2,8
415,1361,0,0,36,0,249,25,58,0.431034,0,0,0,9,13,0.692307,26,42,68,7,5,5,9,34,59
416,66,0,0,53,0,369,54,120,0.45,0,0,0,23,41,0.560975,38,41,79,8,17,8,26,71,131
417,1765,0,0,22,0,175,19,40,0.475,0,0,0,8,12,0.666666,25,26,51,7,4,2,15,33,46
418,1920,0,0,8,0,61,4,21,0.190476,0,0,0,0,0,0,12,10,22,0,1,0,3,13,8
419,76237,0,0,130,7,1429,331,727,0.455295,9,39,0.230769,163,219,0.744292,114,139,253,96,83,17,125,193,834
420,1882,0,0,1058,868,34906,6599,13185,0.500492,2,21,0.095238,3627,4929,0.735849,3304,5736,9040,2184,940,1828,2060,3115,16827
421,210,0,0,724,480,21547,3908,8720,0.448165,394,1110,0.354954,1784,2043,0.873225,425,1749,2174,4407,1142,226,1419,1325,9994
422,76238,0,0,338,0,6576,887,2581,0.343665,0,0,0,681,1044,0.652298,0,1944,1944,699,0,0,0,1313,2455
423,76239,0,0,72,5,856,152,360,0.422222,0,1,0,87,120,0.725,87,119,206,52,32,30,58,98,391
424,76240,0,0,5,0,14,1,6,0.166666,0,0,0,3,4,0.75,0,9,9,1,0,0,0,4,5
425,76241,0,0,30,0,359,36,142,0.253521,0,0,0,38,48,0.791666,0,39,39,33,0,0,0,48,110
426,76242,0,0,586,89,10613,1578,3880,0.406701,150,492,0.304878048780488,775,934,0.829764,310,720,1030,1851,548,59,854,1091,4081
427,76243,0,0,788,0,18409,3912,10211,0.383116,0,0,0,2801,3484,0.80396,0,2122,2122,2892,0,0,0,2164,10625
428,160,0,0,102,6,940,108,293,0.3686,22,74,0.297297,61,96,0.635416,38,58,96,41,24,13,47,68,299
429,2452,0,0,100,43,1944,214,622,0.344051,120,360,0.333333,98,131,0.748091,27,154,181,215,56,7,83,112,646
430,76245,0,0,16,0,136,13,43,0.302325,0,0,0,14,25,0.56,0,31,31,6,0,0,0,15,40
431,76246,0,0,11,0,52,5,11,0.454545,0,0,0,0,0,0,0,5,5,2,0,0,0,5,10
432,76247,0,0,681,285,12499,1898,4060,0.467487,0,4,0,803,1278,0.628325,1061,1925,2986,616,305,750,676,1464,4599
433,201147,0,0,784,307,18256,2630,6189,0.424947,490,1730,0.283236,1194,1674,0.713261,585,1620,2205,1211,988,215,929,1699,6944
434,2249,0,0,54,1,465,35,94,0.37234,8,32,0.25,11,28,0.392857,15,35,50,56,19,2,32,34,89
435,76248,0,0,703,9,15936,1785,3983,0.448154,1,13,0.076923076923077,528,925,0.57081,1660,2798,4458,1038,556,510,332,1536,4099
436,76249,0,0,501,250,12892,2497,5437,0.45926,30,121,0.247933884297521,947,1149,0.824194,335,636,971,920,480,249,706,835,5971
437,200758,0,0,502,304,11539,1554,3169,0.490375,90,355,0.253521,742,1099,0.675159,451,976,1427,828,622,120,390,545,3940
438,2056,0,0,342,214,6192,1012,2034,0.497541,1,6,0.166666,427,609,0.701149,563,764,1327,179,69,134,274,730,2452
439,76250,0,0,438,0,7616,1765,5192,0.339946,0,0,0,1849,2251,0.821412,0,903,903,1138,0,0,0,1127,5379
440,783,0,0,731,404,16279,2873,5538,0.518779,55,170,0.323529,1501,2028,0.740138,1007,2403,3410,1384,644,285,1372,2298,7302
441,76252,0,0,849,135,21257,4801,10099,0.475393,40,164,0.24390243902439,1875,2216,0.846119,910,2085,2995,2066,685,220,1169,1969,11517
442,76253,0,0,926,0,30878,4181,9463,0.441826,0,0,0,2650,3824,0.692991,257,376,11054,2553,69,36,0,3375,11012
443,1628969,0,0,46,32,1210,126,295,0.427118,58,167,0.347305,41,48,0.854166,27,108,135,74,63,24,35,109,351
444,1628970,0,0,42,0,814,107,240,0.445833,30,101,0.297029,36,49,0.734693,24,131,155,42,20,26,24,55,280
445,76254,0,0,58,0,0,223,870,0.256321,0,0,0,121,193,0.626943,0,0,0,60,0,0,0,115,567
446,76255,0,0,12,0,0,14,49,0.285714,0,0,0,6,7,0.857142,0,0,0,1,0,0,0,16,34
